"time","probability"
-0.0384153661464577,0.00379506641366215
0.902761104441778,0.0702087286527513
1.97839135654262,0.201138519924099
2.95798319327731,0.523719165085389
3.93757503001201,0.667931688804554
4.89795918367347,0.789373814041746
5.95438175270108,0.859582542694497
6.91476590636254,0.93358633776091
7.95198079231693,0.954459203036053
8.89315726290516,0.969639468690702
9.98799519807923,0.979127134724857
11.8703481392557,0.996204933586338
13.9639855942377,1.01518026565465
